PRODUCT_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,DV_HASH_DIFF,PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_SIZES,BRAND_NAME
871E2F5551E462D1FF4B54BCFCE9406B9F0ADFC07A7E81B523A2B1F1FB6A1E78,2025-08-29 15:35:22.187,PIM_PRODUCTS,4AEFB88C1C69629A9858A2881E8D9AEE1BD870B0A08F3C7A7778ABC27AA17E68,ALLEN SOLLY48,ALLEN SOLLY48 - Westernwear-Women,prints round neck viscose womens regular dress - ltgrey,"Size:Large,Medium,Small,X-Small",allen solly
7FD834F3E1020C480F3B391D03C769E74C8AFA7878E2A933FDAFA0FB4A50DF99,2025-08-29 15:35:22.187,PIM_PRODUCTS,D800FE067E3E05CBB55E83117DCDB772970BCA6E746C82527D98F3C9DEAA755A,ALLEN SOLLY54,ALLEN SOLLY54 - Westernwear-Women,solid polyester cotton round neck womens formal blazer - ltgrey,"Size:Large,Medium,Small,X-Large,X-Small",allen solly
A2CAC8C5EEC1A2C1B24B60B7A04075E4EB3E1A217227C5421FF7D3AFE50C3C28,2025-08-29 15:35:22.187,PIM_PRODUCTS,B6D68FBB00E4872F5DCA34B0520ED68572B28EEE98EC73ED937E4BB2AA2DB9BC,ALLEN SOLLY72,ALLEN SOLLY72 - Westernwear-Women,solid cotton round neck womens t-shirt - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
13CB32272C02DDE8102711A34E6FA19C72E138B65C88B77F819C6130B057A6BC,2025-08-29 15:35:22.187,PIM_PRODUCTS,C59A479F97ECEE3B189A3D0AC12613C3D53DB7007FF23FE685D1D1C65100BA8E,ALLEN SOLLY75,ALLEN SOLLY75 - Westernwear-Women,solid cotton round neck womens top - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
39FA4472DE8D91C2B336FE82CFEB11CEB7CFF84E322F5DF7431760CBF04C59BC,2025-08-29 15:35:22.187,PIM_PRODUCTS,2CA0F2F068802416EC3FB1E4C9B0C0A5EF4E6792A2B092D5BE34B9E1B97C8F48,ALLEN SOLLY84,ALLEN SOLLY84 - Westernwear-Women,womens 4 pocket solid trousers - black,"Size:28,30,32,34,36",allen solly
B17CDF5E491C7C59518832C6761D170D492C6931380E52F14EE6B274CDA81029,2025-08-29 15:35:22.187,PIM_PRODUCTS,9F6E0023588C36CC43C5DA9413EE5E8F60F2A558174C77A60EDBF645BABFA5EE,ALLEN SOLLY89,ALLEN SOLLY89 - Westernwear-Women,solid cotton round neck womens t-shirt - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
D00CE7AA48E8174BDD33B6C4F0170C5DEC735B9008EFB077E06793B64E55773A,2025-08-29 15:35:22.187,PIM_PRODUCTS,DED15FC64EB9C7FA08E47A37CE569108F6798BDB40023DE98CD32AAFFAAB19A6,ALLEN SOLLY90,ALLEN SOLLY90 - Westernwear-Women,checks polyester regular fit womens trousers - teal,"Size:26,28,30,32,34,36",allen solly
DB80CE7B63645DD01B59590C40D4DC55A5217C3A71F1020E637299A8E1FE32D9,2025-08-29 15:35:22.187,PIM_PRODUCTS,A530691EFED62FD05A34A9450D910E6712A128D244AE0902208208A03114CFE5,ALLEN SOLLY112,ALLEN SOLLY112 - Westernwear-Women,solid viscose v-neck womens knit top - grey,"Size:Medium,X-Large,XX-Large",allen solly
5E0E99DE699D5FF892A208D450BC12BF0E1FE316452C7CBF305A120C4FA32059,2025-08-29 15:35:22.187,PIM_PRODUCTS,C399BE2D1310FB243493E260399566CA9F92DDC1F0811BCC29630DAD7CE2FAB0,ALLEN SOLLY124,ALLEN SOLLY124 - Westernwear-Women,solid cotton womens casual t-shirt - mid blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
167C49EC7A6F8CD3343823B7282F8B0DF01F3F3362ADB4F2E5FCBD1CBDDB4FAA,2025-08-29 15:35:22.187,PIM_PRODUCTS,57B5E3AAFD8E19982F029D7D70FBAF7E94D5F832C34B172238E48E6CC2D39E0E,ALLEN SOLLY128,ALLEN SOLLY128 - Westernwear-Women,solid cotton v neck womens top - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
82A3E54A58CC990A7CA5995D6248515659BE476C70E391D624BF74B7BD727DAB,2025-08-29 15:35:22.187,PIM_PRODUCTS,9196A1E4F1F46F0E5B7F59BFB2C738B5DE5D985107033799A3816D2A1EBF6888,ALLEN SOLLY134,ALLEN SOLLY134 - Westernwear-Women,printed polyester stylized womens formal shirt - grey,"Size:Medium,XX-Large",allen solly
B535BF87EDDD27803836B8F7A0AF3423A8C747B6293FC8E14B2DD8D5EA6B41F1,2025-08-29 15:35:22.187,PIM_PRODUCTS,A1351FDAEF94EFB4DA0470C26604F85B76E126EE2280BDB0CCFD7FB08CB276FA,ALLEN SOLLY138,ALLEN SOLLY138 - Westernwear-Women,solid polyester round neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
190EE1B2ACE9D4DAB1258E088B338E26327CE4B468E0A470C9C70B7FB687E2A4,2025-08-29 15:35:22.187,PIM_PRODUCTS,FEF1D227D89DE50FF71BB36400E3FA9988FA4899B85360D504D81FD083EBAB4D,ALLEN SOLLY139,ALLEN SOLLY139 - Westernwear-Women,textured polyester regular fit womens blazer - light blue,"Size:Large,Medium,Small,X-Large",allen solly
36AC1FD0E126C8B09D7D8B31708E0AAF629D9AD9406427D41BB0E82E6CD36BDA,2025-08-29 15:35:22.187,PIM_PRODUCTS,CF7D3B1BE196B19F4C2EC79DD6EDF1BD7A42AD757FFA4B264776897303E3D2A4,ALLEN SOLLY152,ALLEN SOLLY152 - Westernwear-Women,solid cotton v neck womens top - purple,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
2ECF511252FB1C2CE022F4781B81CAAA6012746E786D817F55B21B297A4D2602,2025-08-29 15:35:22.187,PIM_PRODUCTS,53B64CDB67DEBECF3A41127EA4D9F5522FBE251B4A91CDAABA425D08D18F9E83,ALLEN SOLLY160,ALLEN SOLLY160 - Westernwear-Women,solid cotton womens casual t-shirt - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",allen solly
9B99BFD1DAE58A2621B826239912400F831D1A032706947737A12246EC020ABF,2025-08-29 15:35:22.187,PIM_PRODUCTS,8DE0D75B12998919948C6266CEDF3A08381EF63C69AB2CE25ABC3C8A9D91D446,ALLEN SOLLY175,ALLEN SOLLY175 - Westernwear-Women,solid regular fit polyester womens formal wear trousers - black,"Size:26,28",allen solly
D4F181C283DC8FFD7A653BE6A600BF8E4C7B149D30624421ECA7BD0232DA1A20,2025-08-29 15:35:22.187,PIM_PRODUCTS,E1A4374817D449FAE21FFC0C5137D5A04ECA727FF824FD15E683C39C7EF0F31A,ALLEN SOLLY187,ALLEN SOLLY187 - Westernwear-Women,solid cotton regular fit womens face mask - pack of 3 - multi,Nan,allen solly
E8C7D5E49B03D1E92A183BAAF6D148872EB37517B17559F9ECB3448C7A7326C1,2025-08-29 15:35:22.187,PIM_PRODUCTS,A696065084B36724125F2F178DB27C75D24A61BE565B6CD9990992F72066299E,ALLEN SOLLY218,ALLEN SOLLY218 - Westernwear-Women,regular fit full length polyester cotton womens jeans - ltgrey,Size:26,allen solly
9D60AFE97D9108107ABB8DC1F71B5E80C47786A154DABA246B2D098B78DC21C8,2025-08-29 15:35:22.187,PIM_PRODUCTS,54CC1A4F571529C1AF39404491D021C13BACD1B2A0A2AE81BCBF8A0B1578E830,ALLEN SOLLY236,ALLEN SOLLY236 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - pink,"Size:Large,Medium,Small,X-Large",allen solly
41B3E8D00334A59A724E50A34FA69DBE5745F2E46EDFAACDA908B85CA46684E3,2025-08-29 15:35:22.187,PIM_PRODUCTS,AD6EF15F15AA2BBBE376CDBA41FC0E7A79C7DDB14C3C9A33A72BAEFE123E0F62,ALLEN SOLLY239,ALLEN SOLLY239 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - navy,"Size:Large,Medium,Small",allen solly
E790EF6F1D7D07623FB008A170335A069741204DA7F93F8A764F8CAA7BFAA11B,2025-08-29 15:35:22.187,PIM_PRODUCTS,F83DC4BAC995DEE3294F09F581C76C1E128A162194CF57CA24B5971E961C6AE2,ALLEN SOLLY TRIBE3,ALLEN SOLLY TRIBE3 - Westernwear-Women,solid cotton round neck womens tank top - black,"Size:Large,Medium,Small,X-Large",allen solly tribe
DB41E126FD71011F5C1528AA536066A11C217F77A0814E3EDC92264F4E3346AF,2025-08-29 15:35:22.187,PIM_PRODUCTS,FFC56D1456310693CBB36D0BEFD556D7000C277EDFB03B00AE6EEA0D94D5F7BC,ALLEN SOLLY TRIBE10,ALLEN SOLLY TRIBE10 - Westernwear-Women,solid cotton round neck womens tank top - navy,"Size:Large,Medium,Small,X-Large",allen solly tribe
7349AFA7754A088B6982DBE004FD322D2ABE556FD4436A55C18053DFC703DBDE,2025-08-29 15:35:22.187,PIM_PRODUCTS,88658DBF40120631C9D19BF215239485EA81906B7B3E3739CFC8737E3C71F5E4,ALLEN SOLLY TRIBE15,ALLEN SOLLY TRIBE15 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large",allen solly tribe
2D44B4E31A7FEF641A8CA65506037F16164E3CB66615E14E220B6548A2B91FFD,2025-08-29 15:35:22.187,PIM_PRODUCTS,1BB7C08CD7FD9509B3284FFA0465CE4C6C85A43B79E3B2E9A407608EE424CFF9,ALTLIFE49,ALTLIFE49 - Westernwear-Women,solid polyester blend ankle length womens active wear joggers - blush,"Size:28,30,32,34,36",altlife
37090ED57AC0398940B0D803BE076D7915C3AEE97ECC683B68FA0D303E93FE66,2025-08-29 15:35:22.187,PIM_PRODUCTS,38BC43680561CCF4F1EBEB965EAA1E0BF95D21E872B77B6FE28359D808487637,ALTLIFE60,ALTLIFE60 - Westernwear-Women,printed cotton regular neck womens top and shorts - royal blue,"Size:Large,Medium,Small,X-Large,XX-Large",altlife
21610FAAAEB83499DB32862D11C19E2130274BC72C14AF06A9BBAEB7365851B9,2025-08-29 15:35:22.187,PIM_PRODUCTS,40F3AA52CB5C238A5D242688E1FEA7056F33CDA36654043643351447FFC8FCA5,ALTLIFE69,ALTLIFE69 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - lilac,"Size:28,30,32,34,36",altlife
1845AAAAC9059D791473BB87F597BF49EF8F47D990A7BE28332034A4BA01E9D7,2025-08-29 15:35:22.187,PIM_PRODUCTS,2393E3E45B94D1965F17C85F706C33C6D436CA14E46048AD34A1ADBDA69AB5F8,ALTLIFE71,ALTLIFE71 - Westernwear-Women,solid polyester blend womens active wear bralette - wine,"Size:Large,Medium,Small,X-Large,X-Small",altlife
424272B03EF5EB19DB35C7E9C3172EC5E6291597C39560FF0B749C7A4BD0A3CB,2025-08-29 15:35:22.187,PIM_PRODUCTS,9D457639C13B81ADBA603ECA69CE157464D5678332DED231095C54DF7DEC6DB0,ALTLIFE72,ALTLIFE72 - Westernwear-Women,printed cotton regular neck womens t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
7C10497C4C02DD1B021EEC8334F4844FB4D7C9524AEB2FE93D9F3629A71C193D,2025-08-29 15:35:22.187,PIM_PRODUCTS,4FB6D26407A60CE0084F8ED2A649FB8BBCFDC0BA82A639D223E1C7306D646F28,ALTLIFE73,ALTLIFE73 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - grey melange,"Size:28,30,32,34,36",altlife
C7A327422659D19DB6F8C0A3D050EF2B54775713A6BE6E70700A3B130455C669,2025-08-29 15:35:22.187,PIM_PRODUCTS,3CD3F7C19F8FEF0D695543D64D5D7BD1E780DBE1EFCAEE7F8521F158E376D738,ALTLIFE76,ALTLIFE76 - Westernwear-Women,solid cotton regular neck womens t-shirt - blush,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
41FF52E4ABDD77FF0AC27012E0CC5F63B8B0EAFCBCE5FF8A8655F702EF5BEA99,2025-08-29 15:35:22.187,PIM_PRODUCTS,BDD4CC83689E04EBD7AD747FA7729614B23F20037830EE1069259FF9FD289E26,ALTLIFE79,ALTLIFE79 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - red,"Size:28,30,32,34,36",altlife
85CF469DEB42B5B4C9A4A4E6FD613490BCD46298C2BB1ECCBE4BD6648575016E,2025-08-29 15:35:22.187,PIM_PRODUCTS,F23E05B091B5181B789A4669B3D308F5EF6AE9F150DCD8BD3B3CEA622AE363DA,ALTLIFE83,ALTLIFE83 - Westernwear-Women,solid cotton ankle length womens active wear joggers - berry,"Size:28,30,32,34,36",altlife
A6C15B55783A205542A64FD092AE3A60FD04E352EF6FD66D75366BFE2C378B43,2025-08-29 15:35:22.187,PIM_PRODUCTS,4473DB8F56771CFC4D9158305FDED2117262FE8B8F64E921507C0EE6CF927F87,ALTLIFE88,ALTLIFE88 - Westernwear-Women,jacquard polyester regular neck womens t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
03410C05ADBE97E4CAFBD0059490A732F1EACBF41FE070B7DD38A02BB047A160,2025-08-29 15:35:22.187,PIM_PRODUCTS,DD86A0E971CF0A285760862CF53A11182CDEDA6C46B37E33D6CE26B0178BC3E0,ALTLIFE95,ALTLIFE95 - Westernwear-Women,solid relaxed fit cotton stretch womens active wear joggers - nude,"Size:28,30,32,34,36",altlife
03B202F514591702FEA9A6CA1C7DE047D8C2391676CE405FB76F95BA115400FF,2025-08-29 15:35:22.187,PIM_PRODUCTS,2D7D9386A845614CE867017F85B7BCA99037A6AF2626DDDE222D25DD64497BC0,ALTLIFE97,ALTLIFE97 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - aubergine,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
881D74D47CAC0172BDD08862C56A43C142F8B71EE3032488028E81FC1B267818,2025-08-29 15:35:22.187,PIM_PRODUCTS,0B18D2B6AC0CB6112FC285D38B187463D7AD87C5777519277FFBDA0663524C86,ALTLIFE99,ALTLIFE99 - Westernwear-Women,printed cotton regular neck womens t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
A2A7E9BD528F179AAE727DC4CB3330827081E82C148DB42F30D8DC92BFC27DE4,2025-08-29 15:35:22.187,PIM_PRODUCTS,F57593BFEC89AE82B61E1F482E8F46806CCE55B833BAEC880DFE746B2C49DFB1,ALTLIFE140,ALTLIFE140 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - bubblegum,"Size:28,30,32,34,36",altlife
ABAC08232557D9EE17B6701C6502529F8D758996FAD4B2E7847DC380FC9B9D8A,2025-08-29 15:35:22.187,PIM_PRODUCTS,07A8BB6643F96F673C94572BEE2E0E5712D5E7CA02544DD3D20154B0F443BB39,ALTLIFE149,ALTLIFE149 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - mint,"Size:28,30,32,34,36",altlife
5D8E1C50879AF1FF2B3986317B72B4963620C567692E201DECFC1DC0F5524D7A,2025-08-29 15:35:22.187,PIM_PRODUCTS,D186032165115CA8797F67E6F4AA75442802DFEDDE42D3BADB18F67A8FDFD1F0,ALTLIFE157,ALTLIFE157 - Westernwear-Women,colour block cotton regular neck womens t-shirt - royal blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",altlife
79CAA00CA415620C72268ED23DBFAF33CB098539A7D89E975283E8C381920533,2025-08-29 15:35:22.187,PIM_PRODUCTS,7CDB0FA673EB736D763479E0C5328C2E4B0BEE8FDA5F24BFF5B82D7F0912710D,AMANTE4,AMANTE4 - Lingerie&Nightwear-Women,non-wired fixed strap non padded womens t-shirt bra - air force,"Size:Large,Medium,X-Large",amante
B05695DD37BD9260504FB1D167718073D742192AA77FECCE2E15935511C7B1C7,2025-08-29 15:35:22.187,PIM_PRODUCTS,43532131E95DE80DD636927CE9342CE4D577E4872BEFB8A6D21E47121C529A01,AMANTE11,AMANTE11 - Lingerie&Nightwear-Women,non-wired fixed strap non padded womens t-shirt bra - black,"Size:Large,Medium,Small,X-Large",amante
7597E2868FBEC44FFF7DA740EEEDFC2F1133DD22D12EBAB9F19AE53002D576BE,2025-08-29 15:35:22.187,PIM_PRODUCTS,DD1DEFD87F1C27F0C018E82142A8D0C7576FBB56B5350FD7C5E115B24A2657EC,AMANTE14,AMANTE14 - Lingerie&Nightwear-Women,womens lace non padded non wired full coverage bra - chalk pink,"Size:34-C,34-D,34-DD,36-C,36-D,36-DD,38-C,38-D,38-DD,40-C,40-D,40-DD,42-C,42-D",amante
482C221C0344FB3F35D44944923E477EA3AFD2252B0CFB2F842DEC4500410399,2025-08-29 15:35:22.187,PIM_PRODUCTS,0E5A66AF059604C36A0D036DB52EB68CECFB6F86BB8DBE600D00CECAFE0B9991,AMANTE15,AMANTE15 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - sand,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D,40-C,40-D",amante
DD575C01B46F1195976CCA21F96C116FCAB8EEE835AFDC1BF78B8D9F62FD5D8A,2025-08-29 15:35:22.187,PIM_PRODUCTS,884C2A7190541CFB90168630D93227310A26406CC653DA8990B8156DB7F93BD3,AMANTE21,AMANTE21 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - feather grey,"Size:Large,Medium,Small,X-Large",amante
3C45D2A28B69FB5049697DA92EA4872F9AC0500A8DCBFBB6C2D1D10D7617E243,2025-08-29 15:35:22.187,PIM_PRODUCTS,E04E105880E17A71028A68567E951745EA2C9D0B509802A90C1C7E5C8619910E,AMANTE31,AMANTE31 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - black,"Size:32-B,32-C,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C",amante
ABEA933967290F6C4CEE27BDCE57FF8586951801DA121FF9DC1D2A87887F1186,2025-08-29 15:35:22.187,PIM_PRODUCTS,7D93D15F4B6444B7F5BB90119298C7C6A140A9480DA74E5966C956D520591761,AMANTE36,AMANTE36 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - white,Size:32-D,amante
77D22781A3BFC3B70CD434AE48DFC179A723985405113C0D5C4119226717CF2F,2025-08-29 15:35:22.187,PIM_PRODUCTS,C4004CE129C13A6558F966389919C474D85C98476AFDE25B25EF05D41CFC2EFA,AMANTE37,AMANTE37 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - natural,"Size:32-B,32-C,32-D,34-B,34-D,34-DD,36-B,36-C,36-D,36-DD,38-C,38-D,40-C,40-D",amante
874F8B8287FD2A4F65FFD861A76086D54456CC93E961CA0FE18A6A6BD6F53601,2025-08-29 15:35:22.187,PIM_PRODUCTS,E6D77BDF9D02459A0B60683096A7AD41BD48F4104F78A6D5036B86DB8FC009EE,AMANTE50,AMANTE50 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - coral,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D,40-C,40-D",amante
0FBBAF0B8BB0D8834C0E2DBD6CE813CE86CBEC726B4AD9A5D8439549CECB59AB,2025-08-29 15:35:22.187,PIM_PRODUCTS,3717435201FE40CD553CBF44635F89A773868041E0096B14C77BEAAC1108D0C6,AMANTE54,AMANTE54 - Lingerie&Nightwear-Women,womens solid bikini briefs - dave grey,"Size:Large,Medium,Small",amante
4F77140B25961E9E4C3E6AEF280B0FBFAD79A932155E260E5D9FC3E15DE9CA91,2025-08-29 15:35:22.187,PIM_PRODUCTS,1BFF9CA9ADD6593706F78FA274F682625392B967A91813443C740610EB1F1A3A,AMANTE62,AMANTE62 - Lingerie&Nightwear-Women,womens lace non padded non wired full coverage bra - black,"Size:34-C,34-D,34-DD,36-C,36-D,36-DD,38-C,38-D,38-DD,40-C,40-D,40-DD,42-C,42-D",amante
898369B46823DE709869F40C0B4F66B911735243A3C7669D5505411A38B9F0DC,2025-08-29 15:35:22.187,PIM_PRODUCTS,69AA50C4312C42AEB5102B8C9A39201F3775B230CA679DB81BCEA76C5AD66C9E,AMANTE72,AMANTE72 - Lingerie&Nightwear-Women,wired regular strap padded womens t-shirt bra - blue midstone,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D",amante
987896B1F113482EC5851C3F8051E2D4A55CB335D3FDF42BBB02CD3CA3977362,2025-08-29 15:35:22.187,PIM_PRODUCTS,EA21959B55B834F0C8FB3FFF94647590AD14D5B9219769D185346F61773B5520,AMANTE82,AMANTE82 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - black,"Size:32-D,40-C,40-D",amante
69BC5E0E73EB3F3F8AAD8C06213A72B5E63041DF2B72F9B72A58E87091F61F36,2025-08-29 15:35:22.187,PIM_PRODUCTS,CBB03B435F6392C285C087A790412F51815BE69CC65BB28F13FB6F4118D3A663,AMANTE90,AMANTE90 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - white,"Size:32-B,32-C,34-B,36-B,36-C,36-D,38-B",amante
E6BF925847199916B39D036BCDE571D06AA2D9BB7FB678465843F77118ACF43E,2025-08-29 15:35:22.187,PIM_PRODUCTS,9AB5377018D084D6788264FA1B7A4AE2D74214B06F6C2EF8DB8F3D416B2AA3BD,AMANTE91,AMANTE91 - Lingerie&Nightwear-Women,womens solid bikini briefs - natural,"Size:Small,X-Large",amante
77058694F26DFFA081244FA3705E46F5B6986BBAA0BF0235F63FEEDA253C62BE,2025-08-29 15:35:22.187,PIM_PRODUCTS,9FD659B33328CFEFCC4C6DDDAADEF2E4DDA82D78BE11CB70C71CE32555EABDE7,AMANTE120,AMANTE120 - Lingerie&Nightwear-Women,womens basic bra - white,"Size:34-D,36-D,38-D",amante
67578EF86E0D99FF7E83882D3BEC6ACF053E21538F8ED7A8BCB5480043F8D7EC,2025-08-29 15:35:22.187,PIM_PRODUCTS,8013382565E4D533A22FD51528F7FADDD42CC9BD82E28283479B8E311D07FA35,AMANTE121,AMANTE121 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - denim stonewash regular,"Size:Large,Small,X-Large",amante
A92A535F8115B91DCC77C675FBB12C48CCDEBC835B8595C9BC8FE43C3EA65B34,2025-08-29 15:35:22.187,PIM_PRODUCTS,9C5D963B189ED1D079BCF8C6AD1ACBF78B2F2271C75F231330A557308118D084,AMANTE142,AMANTE142 - Lingerie&Nightwear-Women,womens printed padded non wired t-shirt bra - black,"Size:32-D,38-D",amante
E36A14460C3AC7D6AE7018D45828242372A02EF10AF726DA1BB7C5E15DB7B68A,2025-08-29 15:35:22.187,PIM_PRODUCTS,4A35B9460D403DB05E6CFBE02ACA8BB7D3B4B7D4C15AE9FB3AE8F939AD06D356,AMANTE148,AMANTE148 - Lingerie&Nightwear-Women,womens side support shaper wirefree cotton comfort bra - dusty pink,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D",amante
787C69F062465F529FEF7D6777A270623BD934E59610790F3C27D1FA347D82C0,2025-08-29 15:35:22.187,PIM_PRODUCTS,B24849E725A351F3B5C2410335417C4661780276E6548DFB8894F54EEED8F411,AMANTE174,AMANTE174 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - mixed pastels,Size:32-D,amante
642732A0C736A8D5E3B14B0C8A709B83CDC5C6082FF9723B6CC8A6FBAD2C0812,2025-08-29 15:35:22.187,PIM_PRODUCTS,05279783E8439D4FC29D0C9B6D7B5034448BBFC8351F79A9A66F61D7A707F0EE,AMANTE176,AMANTE176 - Lingerie&Nightwear-Women,printed cotton high rise womens regular panty - blackout,"Size:Large,Medium,Small,XX-Large",amante
050E3ED1AAF2DB7495C6D6B3ABA40ED207B7EAE2C9E30E3C90A3179FF494AE32,2025-08-29 15:35:22.187,PIM_PRODUCTS,CCF4D194EA716A78C1893BD9AD414AFB6902B427B1118C0A8E3249D4FB16C606,AMAZFIT1,AMAZFIT1 - Watches-Women,unisex 45 mm gtr 3 black dial silicone amoled smart watch - a1971,Nan,amazfit
3C0226E0ACB277FB1B99A983A6A33B8347AD3C0F3FEA9CA5EE6507F81AB1202F,2025-08-29 15:35:22.187,PIM_PRODUCTS,7AEF9B16E980EA65D828C7AD07623203AF31BB09BA2B4C0A06CE2418B3296D15,AMAZFIT3,AMAZFIT3 - Watches-Women,unisex 42 mm gts 3 white dial silicone amoled smart watch - a2035,Nan,amazfit
8A8A8DEE1AA6811D2207A944DE9B672D51F017A60EFF5E33FC1B3EFE03EAAEFA,2025-08-29 15:35:22.187,PIM_PRODUCTS,EF66F454FAA0A8CB92DEE7FB325266FAD44C6837390F700BBD2C668A097CF5B5,AMAZFIT11,AMAZFIT11 - Watches-Women,mens 47 mm t-rex pro blue dial silicone amoled smart watch - a2013,Nan,amazfit
E1B928D0643F5C30E613CC9A4D26FBA720E375CE4C8C0E5FB87B5989C06E18FD,2025-08-29 15:35:22.187,PIM_PRODUCTS,B68CA46709E721F963CEE8BFE288C14F9B97559C14A5142A77556DFCE951A4BF,AMAZFIT15,AMAZFIT15 - Watches-Women,unisex 41 mm bip u black dial silicone lcd smart watch - a2017,Nan,amazfit
F26704BBB85DD38106412840D13E4482EFD9BF0CFDD9DB9768E8A97E4382668C,2025-08-29 15:35:22.187,PIM_PRODUCTS,72362E8B445F6672356B494A07329939AC4A667F2F23B687E15A33233AA47ECF,AMUKTI1,AMUKTI1 - Indianwear-Women,floral mandarin regular fit womens tunic - white,Size:Medium,amukti
9758FBF605ECBA74F0413C5F56BFEDBFBE5A77676CB15DE79207A3F221C59091,2025-08-29 15:35:22.187,PIM_PRODUCTS,5A66C66A4FFE5904A14D600128C8FF23D265D389A046B78E7467E1AD2B26667B,AMUKTI8,AMUKTI8 - Indianwear-Women,a-line rayon womens kurta - yellow,"Size:Small,XX-Large",amukti
FFEA7F208E1EE85CBADA9CDE1D6BE3F962FE2647C608FF15370A4F768F4F7D46,2025-08-29 15:35:22.187,PIM_PRODUCTS,D0142430CA691593B6A79EA197BBBB176B46409F244C08B85C9BEED333C617AC,AMUKTI17,AMUKTI17 - Indianwear-Women,pleated rayon womens kurta - indigo,"Size:X-Large,XX-Large",amukti
C7000F0E3E63582E84A2DDF939F2C4ADEAD832E4C77760D6D49DF9D44BEC8D30,2025-08-29 15:35:22.187,PIM_PRODUCTS,55D87F0F629782715942AA017C9347026A3F3A31CB996CAC733DCF723A47F620,AMUKTI23,AMUKTI23 - Indianwear-Women,a-line rayon womens kurta - cream,"Size:Large,X-Large",amukti
CBDA0BD261945B708BB50841599E8D849043BE34D9554EB9DC3E40DA56CB4228,2025-08-29 15:35:22.187,PIM_PRODUCTS,06224D35DE0C78DBD537291C30D9ACAF430FD9F386ADEB24B7C71C79E317EDDB,AMUKTI28,AMUKTI28 - Indianwear-Women,floral mandarin regular fit womens kurti - natural,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",amukti
954494B81398EF1A02ABA5EBD499BB073AB9FFA2D629A954BB4CEFC9CF58EEF5,2025-08-29 15:35:22.187,PIM_PRODUCTS,15222DB98FDDBCF342F9D4DBB0E7097035DB7355FC3F4CFDDDAE4DE983A5DBDD,AMUKTI32,AMUKTI32 - Indianwear-Women,ankle length cotton womens kurta - pink,"Size:Medium,X-Large",amukti
BDF88FF518B11D55CF6821FE4BAAEE8DB052B8F61EB9106B73BCACDA6792606A,2025-08-29 15:35:22.187,PIM_PRODUCTS,22FF015AAE286E506973E5C9A45E29CB90D343CE71E852C3CCA1183178B47316,AMUKTI36,AMUKTI36 - Indianwear-Women,ankle length rayon womens kurta - black,"Size:Large,Medium,Small,X-Large,XX-Large",amukti
