CUSTOMER_ID,GENDER,AGE,ANNUAL_INCOME,SPENDING_SCORE,PROFESSION,WORK_EXPERIENCE,FAMILY_SIZE,SOURCE_EXTRACTION_TS,SOURCE
1153,Female,87,129972,97,Executive,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1154,Female,89,151176,55,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1155,Female,34,74358,60,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1156,Male,89,83953,82,Healthcare,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1157,Male,31,62925,24,Engineer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1158,Male,55,65257,93,Doctor,2,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1159,Female,3,188557,4,Healthcare,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1160,Male,64,163783,84,Healthcare,3,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1161,Female,1,108342,97,Doctor,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1162,Female,20,155951,21,Healthcare,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1163,Female,18,183071,29,Artist,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1164,Female,83,124104,20,Healthcare,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1165,Female,21,136747,3,Healthcare,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1166,Male,19,189498,18,Artist,4,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1167,Female,74,76149,48,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1168,Female,44,185550,54,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1169,Female,52,119567,19,Artist,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1170,Female,14,79806,30,Engineer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1171,Male,10,180774,66,Entertainment,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1172,Female,80,90142,50,Lawyer,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1173,Female,82,184481,84,Executive,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1174,Female,32,66089,75,Artist,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1175,Female,16,60044,83,Artist,4,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1176,Male,61,52543,23,Executive,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1177,Male,57,50429,23,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1178,Male,95,178228,45,Engineer,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1179,Female,38,161130,98,Artist,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1180,Male,70,87976,38,Lawyer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1181,Female,40,179150,91,Artist,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1182,Female,92,163442,32,Executive,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1183,Female,73,108159,18,Entertainment,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1184,Female,62,73419,14,Healthcare,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1185,Female,12,138425,78,Doctor,11,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1186,Male,65,54431,93,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1187,Female,88,168437,81,Artist,2,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1188,Female,55,71322,54,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1189,Female,99,122548,14,,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1190,Female,20,141428,32,Entertainment,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1191,Male,97,142214,32,Artist,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1192,Female,93,62590,43,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1193,Male,84,172523,83,Artist,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1194,Female,16,157588,76,Executive,2,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1195,Female,10,143313,57,Doctor,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1196,Female,59,119833,38,Doctor,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1197,Female,54,70803,35,Entertainment,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1198,Male,82,139008,47,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1199,Male,83,126669,53,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1200,Male,87,122722,10,Executive,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1201,Male,1,79800,47,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1202,Male,89,100155,5,Healthcare,6,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1203,Female,32,110846,49,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1204,Female,1,106841,69,Entertainment,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1205,Female,54,117181,66,Doctor,12,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1206,Female,56,86898,76,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1207,Female,31,143241,81,Executive,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1208,Female,26,146028,33,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1209,Male,7,165287,65,Doctor,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1210,Female,60,132486,9,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1211,Male,92,96424,74,Artist,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1212,Female,93,151468,41,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1213,Female,8,76561,79,Healthcare,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1214,Female,81,125316,81,Lawyer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1215,Male,21,109373,22,Entertainment,4,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1216,Male,96,135042,12,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1217,Female,78,59784,81,Artist,3,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1218,Male,86,140687,63,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1219,Male,1,182927,55,Healthcare,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1220,Female,62,175534,44,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1221,Male,68,170957,6,Lawyer,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1222,Male,70,81197,76,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1223,Female,21,104888,8,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1224,Male,74,184838,18,,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1225,Female,62,139588,66,Executive,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1226,Male,22,126543,45,Homemaker,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1227,Female,87,177260,45,Entertainment,14,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1228,Male,44,156823,42,Healthcare,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1229,Female,27,183201,52,Engineer,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1230,Female,95,84925,46,Artist,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1231,Male,89,69719,47,Artist,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1232,Female,41,61355,13,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1233,Male,41,156014,49,Doctor,14,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1234,Male,21,184088,21,Entertainment,11,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1235,Female,59,158372,98,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1236,Female,64,135742,67,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1237,Female,38,145704,82,Marketing,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1238,Female,70,157307,23,Executive,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1239,Female,25,88064,73,Executive,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1240,Female,3,167226,59,Homemaker,3,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1241,Female,70,153821,8,Marketing,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1242,Male,29,170669,78,Doctor,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1243,Male,88,93555,13,Artist,3,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1244,Female,20,101941,18,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1245,Female,58,78795,44,Engineer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1246,Female,70,55875,94,Engineer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1247,Female,44,177513,81,Lawyer,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1248,Female,87,100850,83,Doctor,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1249,Female,0,143082,63,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1250,Female,96,85447,4,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1251,Female,75,114213,33,Doctor,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1252,Male,14,161120,69,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1253,Female,8,186682,86,Entertainment,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1254,Male,58,105302,75,Doctor,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1255,Female,5,133400,47,Engineer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1256,Male,70,56432,23,Engineer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1257,Female,49,136467,72,Healthcare,3,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1258,Male,60,189945,20,Engineer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1259,Female,25,163966,48,Lawyer,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1260,Male,47,52152,17,Artist,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1261,Male,53,145720,62,Homemaker,12,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1262,Male,24,188034,61,Healthcare,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1263,Female,46,127911,3,Homemaker,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1264,Female,70,174114,31,Lawyer,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1265,Male,53,144489,10,Artist,14,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1266,Male,63,77440,47,Lawyer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1267,Female,24,86119,44,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1268,Female,5,100056,49,Entertainment,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1269,Male,7,66686,50,Artist,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1270,Female,71,74696,41,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1271,Male,23,65641,50,Entertainment,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1272,Female,0,61228,81,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1273,Female,2,138529,87,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1274,Female,72,152405,4,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1275,Male,18,157757,84,Doctor,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1276,Male,11,166361,59,Engineer,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1277,Female,95,67227,30,Artist,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1278,Male,20,161156,88,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1279,Female,58,170647,70,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1280,Female,67,161646,36,Healthcare,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1281,Male,43,98016,18,Healthcare,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1282,Male,36,50526,19,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1283,Male,2,175208,43,Executive,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1284,Female,35,97721,48,Engineer,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1285,Female,81,142013,81,Entertainment,3,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1286,Male,84,166737,76,Artist,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1287,Female,18,62651,13,Entertainment,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1288,Female,54,179546,4,Homemaker,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1289,Female,98,51866,81,Artist,12,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1290,Female,75,86297,42,Executive,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1291,Female,98,65031,23,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1292,Male,94,69383,25,Entertainment,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1293,Male,24,70733,63,Artist,5,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1294,Female,47,187898,89,Artist,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1295,Female,40,116001,55,Engineer,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1296,Male,68,87040,4,Artist,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1297,Female,18,180956,74,Artist,2,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1298,Female,83,115517,82,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1299,Male,34,76979,46,Lawyer,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1300,Male,81,50798,56,Artist,10,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1301,Female,61,146350,43,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1302,Female,77,81112,61,Healthcare,5,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1303,Male,52,80605,20,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1304,Male,40,171949,11,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1305,Male,93,159006,26,Artist,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1306,Female,45,177368,96,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1307,Female,83,187643,3,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1308,Male,23,93841,25,Lawyer,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1309,Male,15,131061,92,Healthcare,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1310,Male,79,146130,20,Entertainment,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1311,Male,80,84471,79,Doctor,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1312,Female,35,144485,15,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1313,Female,39,158638,78,Healthcare,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1314,Male,4,96693,28,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1315,Female,83,129507,93,Healthcare,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1316,Female,94,114510,39,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1317,Female,33,109396,17,,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1318,Female,12,149031,96,Artist,10,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1319,Female,77,66256,13,Lawyer,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1320,Female,48,118285,69,Doctor,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1321,Male,97,128723,58,Artist,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1322,Female,28,178285,91,Artist,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1323,Female,99,144176,74,Marketing,7,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1324,Male,27,82474,31,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1325,Female,95,159010,84,Lawyer,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1326,Female,6,76164,83,Artist,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1327,Male,18,77873,49,Executive,6,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1328,Male,42,53392,89,Artist,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1329,Male,50,168898,41,Artist,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1330,Male,86,128917,7,Homemaker,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1331,Male,69,185067,49,Lawyer,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1332,Male,23,132183,76,Artist,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1333,Female,82,82060,46,Healthcare,7,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1334,Female,97,133614,58,Artist,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1335,Male,42,94844,64,,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1336,Female,75,76474,5,Doctor,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1337,Female,14,94655,9,Healthcare,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1338,Male,3,60933,30,Doctor,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1339,Male,16,79257,82,Healthcare,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1340,Female,45,125677,36,Entertainment,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1341,Female,23,127971,56,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1342,Male,38,76103,62,Executive,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1343,Female,45,114741,96,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1344,Female,82,157994,92,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1345,Male,73,93786,44,Entertainment,3,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1346,Male,36,75178,41,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1347,Male,13,175267,81,Healthcare,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1348,Female,96,99263,100,Healthcare,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1349,Female,83,52590,3,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1350,Male,33,170959,75,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1351,Male,68,135076,60,Engineer,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1352,Male,88,167112,34,Lawyer,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1353,Female,87,184639,12,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1354,Female,88,172369,80,Artist,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1355,Female,43,124256,67,Marketing,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1356,Female,64,89972,92,Artist,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1357,Male,96,67799,42,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1358,Female,72,176074,70,Doctor,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1359,Male,48,167517,27,Artist,2,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1360,Female,64,77914,11,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1361,Female,8,57605,81,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1362,Female,52,86365,70,Engineer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1363,Male,3,93883,39,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1364,Female,44,131091,62,Artist,4,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1365,Male,14,87222,14,Healthcare,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1366,Female,50,117076,45,Doctor,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1367,Male,53,150925,1,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1368,Female,31,149379,100,Lawyer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1369,Female,31,138644,94,Engineer,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1370,Male,97,148493,42,Doctor,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1371,Male,27,84658,66,Lawyer,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1372,Male,2,111618,99,Lawyer,6,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1373,Male,81,108759,60,Artist,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1374,Male,64,186203,73,Artist,10,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1375,Female,11,147258,59,Lawyer,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1376,Female,78,132983,67,Healthcare,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1377,Male,72,149092,39,Engineer,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1378,Male,36,163845,84,Doctor,5,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1379,Male,97,117777,67,Artist,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1380,Male,88,131584,18,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1381,Female,21,123904,91,Artist,7,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1382,Female,62,89801,88,Artist,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1383,Male,73,173466,57,Entertainment,10,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1384,Female,34,55690,4,Marketing,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1385,Female,50,104467,72,,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1386,Male,39,100419,19,Artist,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1387,Female,82,62951,47,Lawyer,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1388,Male,39,118554,1,Lawyer,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1389,Female,13,140673,49,Artist,6,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1390,Female,68,75561,87,Healthcare,5,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1391,Female,77,147306,50,Healthcare,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1392,Female,35,111871,30,Doctor,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1393,Male,5,112884,43,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1394,Female,47,121267,58,Engineer,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1395,Female,48,151519,93,Artist,7,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1396,Female,34,105448,40,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1397,Female,20,92048,91,Healthcare,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1398,Male,61,99980,94,Healthcare,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1399,Male,16,84003,68,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1400,Male,2,110889,95,Executive,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1401,Female,52,82478,95,Executive,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1402,Male,99,139685,20,Healthcare,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1403,Female,84,182374,62,Entertainment,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1404,Female,58,119366,94,Engineer,4,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1405,Female,91,53788,57,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1406,Female,1,90341,92,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1407,Female,67,118348,94,Engineer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1408,Male,56,137428,87,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1409,Female,62,106982,53,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1410,Female,12,98532,52,Doctor,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1411,Female,38,120825,24,Executive,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1412,Female,51,58006,83,Executive,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1413,Male,20,106941,73,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1414,Male,43,129782,31,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1415,Male,93,121513,90,Engineer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1416,Female,54,79925,30,Healthcare,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1417,Male,23,112089,74,Healthcare,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1418,Female,1,138656,27,,3,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1419,Female,64,146794,90,Healthcare,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1420,Female,55,75033,30,Engineer,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1421,Female,85,149969,78,Executive,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1422,Female,20,124852,39,Healthcare,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1423,Male,73,154837,42,Executive,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1424,Female,53,145678,55,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1425,Female,7,137354,89,Artist,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1426,Female,50,136660,48,Entertainment,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1427,Female,12,63334,99,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1428,Male,37,62893,29,Executive,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1429,Male,78,163514,89,Doctor,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1430,Male,29,145934,40,Marketing,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1431,Female,54,119223,58,Lawyer,10,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1432,Male,89,127479,18,Doctor,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1433,Female,25,136146,98,Artist,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1434,Female,14,76001,46,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1435,Female,12,84885,24,Healthcare,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1436,Female,18,82812,1,Artist,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
